source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity
6602601031698725632,342.8501524799101,-34.327494736582075,41.031518838766665,0.05455943151996906,246.2480678434129,-183.69151866271787,10.683294,11.78844,9.6680355,3.8285199177588396
2434874482600313728,358.7089821650665,-9.951135478151654,41.03980546037821,0.29929496848436987,-51.115793132731014,-190.59081678455823,11.143482,12.4541025,10.055095,-9.077052786523069
6145852528447523456,189.2396755531271,-42.26326960899952,41.040979986273136,0.08428267760780757,126.22517113138665,-18.692161618205397,12.659248,14.069136,11.502327,
4265279318152216576,282.87058082592273,-1.2508267556988593,41.04124481312603,1.1233300748775428,-52.34376376516637,35.99009801158241,19.333353,19.64758,17.603294,
2547532539925750784,8.022924281808844,2.3157712143779663,41.04824045375625,0.45164437385608514,406.6904589894724,-326.8091574984567,19.182177,21.321457,17.552504,
3943234217765374336,196.76753873552977,20.810392930815492,41.0563952623678,0.0714908432947826,-94.96297092172787,-81.83760576185261,11.511203,12.71025,10.458343,-11.786488049073176
5001224335106301824,11.48242557251442,-36.08279172226139,41.060788389977944,0.11907492989176252,-61.5120265017185,-93.11766248353618,15.364671,17.635445,13.989981,
4119892368827556608,266.211386864768,-19.506816382919887,41.06323230173218,2.5904521574177766,-14.48691934899676,5.143139951029665,20.357738,20.26791,18.072306,
5216850522504272384,130.89524066428274,-74.06347650196835,41.067654511870536,0.030787542353604234,-75.5530876489997,-140.90924036212823,12.72289,14.061606,11.598077,
5357217647259627648,158.16597625407684,-52.91740362682499,41.06773941202169,0.1246183637299626,-489.97272572437356,214.32211282301083,15.577007,17.997644,14.152134,
5604989328392927232,110.48028884375985,-31.088520727782623,41.06843126682523,0.09713363328076356,57.15684014812618,-229.88244796405596,16.323565,19.235512,14.832955,
924661967265025536,113.3669477010254,41.49970970353509,41.0723251458688,0.062217043730455564,297.6184867244096,-271.18715687804206,12.994357,14.473076,11.813142,
6300158578700499712,217.81387152573654,-13.307785132565373,41.074135634114995,0.18456364659308216,-268.4763800163453,-186.1604737074105,14.691576,16.884336,13.298266,
6307627763050869632,227.38316615039435,-15.779816341482915,41.08382867028986,0.8120607218236227,7.430898784181995,26.935775256659824,11.364827,12.499892,10.316425,
172382365011768448,66.20618926317319,32.44890329758794,41.08766336686483,0.06788881220035893,218.93537163519852,-139.3722952442185,11.400063,12.653343,10.3265505,
5217602588456509696,146.09076665091513,-73.97771618933727,41.08833726284831,0.30532988785871507,-523.1821854458923,-97.09204427299274,13.54957,15.4317255,12.207321,
6582502959872402944,320.96919550664194,-39.138402441871875,41.09074218534694,0.07060471954041551,-82.82661170101848,-41.750884795301886,12.175278,13.745668,10.963669,
3058039362114874496,109.1995476881292,-6.509635430819231,41.096414294609836,0.3503555519501129,-12.001991883340292,145.4940118007068,18.646828,21.246243,17.015778,
5022239300847947136,27.160564743757238,-30.410798111501748,41.09864519020046,0.4301610603842318,-72.16796473575798,44.893072074510165,16.603355,19.93588,15.041876,
5832781680707896192,241.34779237618076,-61.25468244110127,41.098760198631894,0.03219116983473849,-169.97782031952983,-244.08698422399243,11.855732,13.133179,10.753915,
4923251780829182080,6.850649457919649,-54.029295364219934,41.11354817038842,0.09180772158524753,401.5065479034839,37.91656417273512,16.472055,19.357025,14.951318,
830705297057680640,158.60517237641182,46.305781926958275,41.11407800541107,0.1384947682225646,-416.70647298289333,-106.80870527915022,14.603677,16.68551,13.256249,
638558836873447040,139.83345897837265,21.907589595245014,41.13183769091919,0.12141972043050675,-148.21263697648172,-293.42557884170344,15.905856,18.468597,14.468779,
3873864513044635648,154.3609398856797,7.32344803792379,41.14217939706817,0.18210350198753972,-164.97198256275306,-95.55996157411522,16.59003,19.552717,15.073234,
5173021308959257344,43.28124691407992,-10.319034467247768,41.14369867745716,0.15022456569944626,354.0790092528032,-526.7732009136442,14.488948,16.362745,13.189917,
6055542358489991168,192.70651925795735,-61.33156270778383,41.143905341116415,2.7780653527060104,35.449331518517276,34.84411221811429,20.428543,21.35551,18.819128,
694161724005809536,142.55937739779557,26.50631816721701,41.150176116357194,0.07038647173088244,-154.3874443145332,-137.00489675194024,11.642356,13.078224,10.484219,
5929051723344715008,253.38921320484968,-56.54947926390983,41.15409756951585,0.0427113683680782,-162.18665327495071,-361.80494009100175,11.991462,13.270876,10.890049,
178262415758264448,66.33201567764816,37.08571466362073,41.178624979877775,0.12012211853209176,405.46617704706665,11.61544300147775,14.347701,16.503311,12.989783,
5018745774450205952,28.795757243528122,-32.090090955406595,41.17917734990668,0.037223684149588654,-65.18296971140497,42.385986299175,10.780064,11.850528,9.784282,14.546062393703155
