source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,tmass_oid,ra_2,dec_2,j_m,h_m,ks_m
6537148826779472512,355.10082201583737,-40.363583741696715,40.86051140610182,0.07924288775654774,265.21536823524485,-125.01155584823687,11.859324,13.19524,10.735424,,134872213,355.099336,-40.363064,9.258,8.627,8.342
2023145414273804160,291.62792005676494,25.134025213005188,40.86098743719908,1.801926894689704,3.45387645006671,-9.770363826144541,19.55864,20.41271,18.239576,,366953525,291.62777,25.133942,16.33,15.79,14.903
2162411240644426240,316.56910061679946,44.61683924175683,40.86118111077689,0.0627265364388708,-23.05602448478549,-138.21880427919086,14.176853,16.062157,12.873234,,416423597,316.56924,44.617493,10.969,10.396,10.128
4715859664213969024,23.971263249461412,-61.4533060059125,40.86162752295216,0.0645190523329435,-262.3111306499047,-53.069158829563314,13.004665,14.570064,11.791104,,38949590,23.973609,-61.453091,10.059,9.534,9.244
6784262587654030336,321.642847008217,-31.72392868496821,40.87289872175566,0.5802419137964602,203.67550995220085,-233.89528843577995,17.950422,21.137821,16.322744,,171690688,321.641796,-31.722891,13.467,12.79,12.362
2815747234607015936,347.57731894324655,14.788664588638254,40.87697008163748,0.09008835731909412,-29.847416212852714,-65.38584246725053,13.896506,15.665481,12.616372,,337524196,347.57741,14.788995,10.793,10.266,9.946
6453242173886773376,320.30833487322906,-59.46334190918279,40.88207152323542,0.05755285097465471,-100.27391735323033,154.47482159155328,12.825846,14.344118,11.630764,,49008193,320.30917,-59.464031,9.981,9.425,9.133
4998040286871047680,5.001294923381993,-38.869277537932184,40.889418933678805,0.06985188028293264,-203.3952829063288,-62.24002145018187,14.803135,16.83189,13.467783,,140993631,5.002448,-38.869022,11.501,10.902,10.622
2833336809311479936,341.91391037138334,18.444518036225187,40.893476650414506,0.22176798899297698,382.8375755725072,208.07253976636,11.872432,13.287306,10.712319,,348146091,341.911855,18.443464,9.102,8.531,8.273
5129236831795673088,43.0013217914627,-18.155448514187714,40.89991628175591,0.04125370773462545,0.9283179800337322,-235.0719053041254,12.506934,13.843164,11.379871,,230456145,43.00127,-18.154451,9.907,9.356,9.078
3362528491586472960,111.07172100538317,18.646299757543034,40.900319211346925,0.07220149695183398,-109.03488564105231,-78.29692550678652,13.718104,15.492329,12.43954,,348734669,111.072209,18.646641,10.591,10.033,9.739
6631993077750824960,282.1597661212996,-61.59280686876392,40.90080731485373,0.05387746613605447,-154.99158304982507,-535.8455823729918,11.715487,13.064578,10.589075,,38278398,282.161191,-61.590553,9.047,8.447,8.168
2061688931804621824,302.8573037407816,38.40439924073569,40.90338541616092,0.03133553718654076,43.48946823856627,116.2576524458199,11.72161,13.021339,10.60877,,401779796,302.857051,38.403851,9.087,8.511,8.283
3699014096618129792,181.6040765370924,0.26678525365622346,40.91865120834547,0.5660707991761263,21.042936815936848,-130.37667994858498,13.4675045,15.272382,12.183246,,294098480,181.603971,0.267365,10.348,9.775,9.475
6595750597516482048,340.5055062818824,-37.29292984078689,40.922048613065215,0.062308933053162895,220.6522036423912,-17.471737955353838,13.437531,15.100079,12.191071,,147555397,340.50428,-37.29285,10.399,9.868,9.566
3079124421723401856,130.36195315522065,2.6234680926662515,40.931942331837554,0.08607093774864323,-388.75593919839366,-111.96652118774956,14.754383,16.849728,13.400626,,301249722,130.363595,2.623956,11.351,10.748,10.451
691636145797659392,134.78811132073258,26.0506161270684,40.93239364404784,0.14654041510295,-106.05132913401391,323.2941539274859,14.938071,17.006832,13.59043,,369415958,134.788666,26.049141,11.64,11.063,10.778
1183850942790617856,226.52796105311256,15.20853826638517,40.94176754857144,0.041650546251844806,99.86516382795197,-54.24026221882686,10.778537,11.837942,9.785287,-25.361113913309943,338750578,226.527451,15.208789,8.442,7.863,7.627
1498145551317166336,212.38194758771203,41.635924110157475,40.942245199386115,0.06335982433775764,-217.443606025752,72.53282926711371,14.124152,16.23073,12.766117,,409499211,212.38335,41.635582,10.706,10.187,9.848
4471720799558032384,273.8738590446072,6.175565078509689,40.94759005549018,0.6284607332286772,-23.49461254445031,-105.06239399341703,15.652783,17.514565,13.733473,,311952809,273.874036,6.176053,11.383,10.826,10.477
3050513754787437312,102.74740204458183,-9.183072141968731,40.95500823704826,0.04445041346807271,-105.6628486488238,-574.7093916460107,12.145885,13.589378,10.975793,,263073204,102.747831,-9.180724,9.4,8.825,8.555
6168093900626704512,201.8648083794041,-33.76513557774719,40.95909244000567,0.07063771417689556,434.14702339432455,-249.2598734991908,12.365703,13.73905,11.222301,,162640038,201.862296,-33.763958,9.68,9.09,8.833
3050203310249250304,102.62960783629734,-9.647704030363073,40.963385470225084,0.046885504869567836,-142.4550099311735,-458.2366043429947,11.430678,12.506272,10.423352,44.47967331549208,261472934,102.630276,-9.645588,9.15,8.628,8.362
6276491659631783424,215.78125356382296,-22.287893463587736,40.964075780023016,0.07350209724330779,-277.0138843225767,-470.4221070097451,13.510173,15.242755,12.242814,,213559138,215.782707,-22.285641,10.402,9.787,9.504
966606308639961600,101.94431645273947,46.97016159927189,40.96539827676946,0.048712745007393435,-81.67581346043664,-186.1951763945322,11.80517,13.161232,10.676102,,422116483,101.944899,46.971046,9.126,8.527,8.262
5888257093214433920,227.66767578281102,-52.80602597475385,40.96750064141477,0.22974928002169548,-137.33063798929155,-170.97449651404654,10.495741,11.674877,9.244006,,81142740,227.668633,-52.80526,7.701,7.098,6.847
5616120681034800000,109.68430396423997,-26.27165623608078,40.970790571913156,0.025773360607881112,37.48120420297292,-34.25200958962248,10.60646,11.757465,9.5656595,23.940245518381438,196628056,109.684104,-26.271469,8.146,7.477,7.268
3060426058267356928,112.62597257066007,-3.6591391080928375,40.99376207333639,0.12320001782058716,-154.74741608268081,45.062536994524415,15.836347,18.433094,14.370721,,281501325,112.626685,-3.659369,11.949,11.298,10.995
2268636673897630592,280.2445456889186,75.96726846040656,40.994835126805555,0.0693687219861867,-21.430631876667693,175.69912623640323,15.326918,17.705576,13.911525,,468552019,280.245065,75.966454,11.66,11.066,10.729
5379241586700315904,176.10192986405247,-43.04760693662513,40.995794641506365,0.09882765640915855,-295.88552540946523,133.4023686974306,16.02044,18.783915,14.550281,,123784464,176.103749,-43.048206,12.174,11.561,11.197
358619839636979072,33.131843018841074,50.10790895036038,41.00177265976294,0.045020727758598146,-339.22147812641526,-309.54994253708895,12.5016985,14.04395,11.301531,,429490548,33.134235,50.10936,9.604,9.017,8.756
2599176120046382336,336.5060318085936,-15.303852694045267,41.003625763599324,0.09512845866023709,272.5199015682124,-53.522136048671506,14.987607,17.208519,13.60211,,241326904,336.504708,-15.303567,11.456,10.877,10.561
3649861009118391296,220.18074075329002,-0.9826332929691362,41.008958949948074,0.07150645866897176,-192.28987201034755,15.225113224033574,13.077673,14.623685,11.867558,,290060149,220.18149,-0.982687,10.177,9.638,9.283
2419154936657147008,359.1712561257709,-14.87479535376885,41.01586375491567,0.0931588780730406,220.75880112305055,71.45541724291506,13.224982,15.032834,11.938263,,242918142,359.170197,-14.875098,9.998,9.439,9.11
5604989633324007168,110.47671456888988,-31.077864773578305,41.01671503854517,0.03414090400129798,52.4210016496865,-227.8293015807018,12.036238,13.398451,10.900157,,174602465,110.476421,-31.076815,9.369,8.763,8.539
6748241006182314368,298.6013237606575,-31.800419386028143,41.0248814074377,0.25522081606047003,-463.2717757179098,-110.96966389229698,11.8857355,13.311133,10.728028,,171344893,298.603501,-31.800011,9.102,8.574,8.316
5220893216305190528,122.07059765225486,-73.02849395722853,41.027010785584835,0.28902859526143937,26.256286663284044,-156.06111935709455,12.913675,14.630622,11.650617,,6700838,122.070375,-73.027756,9.882,9.311,8.992
6602601031698725632,342.8501524799101,-34.327494736582075,41.031518838766665,0.05455943151996906,246.2480678434129,-183.69151866271787,10.683294,11.78844,9.6680355,3.8285199177588396,160179723,342.848731,-34.326656,8.358,7.747,7.491
6145852528447523456,189.2396755531271,-42.26326960899952,41.040979986273136,0.08428267760780757,126.22517113138665,-18.692161618205397,12.659248,14.069136,11.502327,,127024621,189.238883,-42.263195,9.908,9.347,9.093
2547532539925750784,8.022924281808844,2.3157712143779663,41.04824045375625,0.45164437385608514,406.6904589894724,-326.8091574984567,19.182177,21.321457,17.552504,,300311064,8.021236,2.317142,14.324,13.386,12.802
3943234217765374336,196.76753873552977,20.810392930815492,41.0563952623678,0.0714908432947826,-94.96297092172787,-81.83760576185261,11.511203,12.71025,10.458343,-11.786488049073176,354951700,196.768109,20.810846,9.067,8.42,8.216
5001224335106301824,11.48242557251442,-36.08279172226139,41.060788389977944,0.11907492989176252,-61.5120265017185,-93.11766248353618,15.364671,17.635445,13.989981,,152596594,11.482718,-36.082386,11.938,11.386,11.057
5216850522504272384,130.89524066428274,-74.06347650196835,41.067654511870536,0.030787542353604234,-75.5530876489997,-140.90924036212823,12.72289,14.061606,11.598077,,5592201,130.896256,-74.062828,10.069,9.522,9.317
5357217647259627648,158.16597625407684,-52.91740362682499,41.06773941202169,0.1246183637299626,-489.97272572437356,214.32211282301083,15.577007,17.997644,14.152134,,80613853,158.169545,-52.918285,11.977,11.376,11.008
5604989328392927232,110.48028884375985,-31.088520727782623,41.06843126682523,0.09713363328076356,57.15684014812618,-229.88244796405596,16.323565,19.235512,14.832955,,174554847,110.479975,-31.087456,12.399,11.784,11.426
924661967265025536,113.3669477010254,41.49970970353509,41.0723251458688,0.062217043730455564,297.6184867244096,-271.18715687804206,12.994357,14.473076,11.813142,,409186562,113.365015,41.501011,10.171,9.642,9.367
6300158578700499712,217.81387152573654,-13.307785132565373,41.074135634114995,0.18456364659308216,-268.4763800163453,-186.1604737074105,14.691576,16.884336,13.298266,,248622804,217.815197,-13.306877,11.098,10.47,10.097
6307627763050869632,227.38316615039435,-15.779816341482915,41.08382867028986,0.8120607218236227,7.430898784181995,26.935775256659824,11.364827,12.499892,10.316425,,239544472,227.383178,-15.779905,8.924,8.309,8.072
172382365011768448,66.20618926317319,32.44890329758794,41.08766336686483,0.06788881220035893,218.93537163519852,-139.3722952442185,11.400063,12.653343,10.3265505,,386461243,66.204957,32.449554,8.818,8.248,8.048
5217602588456509696,146.09076665091513,-73.97771618933727,41.08833726284831,0.30532988785871507,-523.1821854458923,-97.09204427299274,13.54957,15.4317255,12.207321,,5674605,146.098875,-73.977303,10.228,9.712,9.375
6582502959872402944,320.96919550664194,-39.138402441871875,41.09074218534694,0.07060471954041551,-82.82661170101848,-41.750884795301886,12.175278,13.745668,10.963669,,139880356,320.969629,-39.138233,9.33,8.733,8.457
3058039362114874496,109.1995476881292,-6.509635430819231,41.096414294609836,0.3503555519501129,-12.001991883340292,145.4940118007068,18.646828,21.246243,17.015778,,272089621,109.199586,-6.510268,13.899,13.068,12.565
5022239300847947136,27.160564743757238,-30.410798111501748,41.09864519020046,0.4301610603842318,-72.16796473575798,44.893072074510165,16.603355,19.93588,15.041876,,177647614,27.161013,-30.411011,12.302,11.648,11.227
5832781680707896192,241.34779237618076,-61.25468244110127,41.098760198631894,0.03219116983473849,-169.97782031952983,-244.08698422399243,11.855732,13.133179,10.753915,,39926839,241.349325,-61.253677,9.241,8.675,8.446
4923251780829182080,6.850649457919649,-54.029295364219934,41.11354817038842,0.09180772158524753,401.5065479034839,37.91656417273512,16.472055,19.357025,14.951318,,75336312,6.847637,-54.02948,12.363,11.715,11.338
830705297057680640,158.60517237641182,46.305781926958275,41.11407800541107,0.1384947682225646,-416.70647298289333,-106.80870527915022,14.603677,16.68551,13.256249,,420497039,158.607923,46.306293,11.265,10.644,10.324
638558836873447040,139.83345897837265,21.907589595245014,41.13183769091919,0.12141972043050675,-148.21263697648172,-293.42557884170344,15.905856,18.468597,14.468779,,358059614,139.834211,21.909021,12.225,11.637,11.349
3873864513044635648,154.3609398856797,7.32344803792379,41.14217939706817,0.18210350198753972,-164.97198256275306,-95.55996157411522,16.59003,19.552717,15.073234,,315378791,154.361668,7.323913,12.504,11.834,11.488
5173021308959257344,43.28124691407992,-10.319034467247768,41.14369867745716,0.15022456569944626,354.0790092528032,-526.7732009136442,14.488948,16.362745,13.189917,,259154011,43.279571,-10.316596,11.373,10.857,10.601
694161724005809536,142.55937739779557,26.50631816721701,41.150176116357194,0.07038647173088244,-154.3874443145332,-137.00489675194024,11.642356,13.078224,10.484219,,370636574,142.560229,26.506958,8.866,8.284,8.02
5929051723344715008,253.38921320484968,-56.54947926390983,41.15409756951585,0.0427113683680782,-162.18665327495071,-361.80494009100175,11.991462,13.270876,10.890049,,63414757,253.390494,-56.54789,9.425,8.85,8.567
178262415758264448,66.33201567764816,37.08571466362073,41.178624979877775,0.12012211853209176,405.46617704706665,11.61544300147775,14.347701,16.503311,12.989783,,398512155,66.329778,37.085651,10.972,10.369,10.096
5018745774450205952,28.795757243528122,-32.090090955406595,41.17917734990668,0.037223684149588654,-65.18296971140497,42.385986299175,10.780064,11.850528,9.784282,14.546062393703155,170049089,28.796093,-32.090305,8.476,7.876,7.631
1269789664970320512,224.6016618926196,28.664165729796444,41.185236347653294,0.18677264576642788,-112.11469202435768,-437.8773546696526,17.573887,20.859823,15.9986515,,376397499,224.602249,28.666117,13.083,12.309,11.849
5324164541003506304,136.32383068597696,-51.04219063594702,41.18730852817212,0.03243449796741587,-126.15393863364326,285.633962794668,12.265398,13.710994,11.097167,,89155357,136.324697,-51.043396,9.503,8.88,8.64
4026880286402654720,181.12687272585504,32.21639594324737,41.198783085446316,0.2895380158256044,74.33799422295749,-31.797981987602945,18.622808,20.945673,16.997759,,385848035,181.126523,32.216541,13.818,13.091,12.515
4427595924756992256,233.50051969905024,4.613546541903022,41.20449890448009,0.05438563225690982,-134.5508334358653,-204.24273746448242,12.225748,13.537189,11.109525,,307273654,233.501086,4.614426,9.573,9.065,8.767
989380492985184768,113.00728493651137,57.92487027463362,41.20544451073634,0.07617584262238122,2.277262174276757,-924.6396070219673,15.481691,17.946066,14.067222,,446972122,113.00724,57.928875,11.92,11.379,11.092
1948577085392892928,331.49651687407584,35.84922964930121,41.20552012716959,0.06882726503668464,85.14508212398948,-53.506833383815646,14.283724,16.12919,12.992547,,395345760,331.496036,35.84948,11.139,10.57,10.256
4557368602127213056,263.70939446896847,22.905036888372898,41.20579521446996,0.04258094026102618,-72.72457773104065,-82.71159458495283,13.632199,15.311567,12.385458,,360836441,263.709721,22.905375,10.64,10.054,9.773
5508256047719002240,103.57916574037914,-49.95165916313415,41.20838897677936,0.04251220906131606,142.75957957225305,-689.0477911099108,14.370902,16.226814,13.074257,,94024628,103.578217,-49.948681,11.224,10.686,10.387
6163457878567757696,204.6032698180798,-37.880752495007435,41.20930317527212,0.09585472162924191,-1274.5784762395567,-15.902170659604316,14.972813,17.02147,13.638682,,145103400,204.610544,-37.880672,11.747,11.281,10.965
2195072680214197504,310.07746019472023,61.69124683715736,41.21826959181168,0.03307104503698096,-44.65128288776147,-108.70356510321169,10.4655285,11.551935,9.46324,-22.536513438960647,454524535,310.077804,61.691708,8.154,7.481,7.272
6228000276276576896,227.48259888777923,-23.982281627680372,41.22044486622235,0.046178898233822964,-86.64455001195209,235.73713709564657,10.891275,11.920998,9.910528,-48.570399915578385,206350691,227.482973,-23.983395,8.615,8.04,7.822
3788517916531415552,167.29955742474013,-4.607436843161563,41.22191309291409,0.04843346753851248,-333.8802487473201,-107.99134234240631,10.432903,11.466568,9.457545,10.66082437958472,278448499,167.30107,-4.606939,8.201,7.595,7.33
1211589731374380544,227.98128499946174,17.952135233632262,41.228330814989846,0.06970549170128981,-415.7319123647259,-562.9553195723289,12.330035,13.768896,11.161457,,346728633,227.983432,17.954863,9.556,9.064,8.768
4471087175915093632,271.4065195701818,4.659947330946533,41.23512555365493,0.05865192478236946,-18.423636161686233,-315.6201412303239,13.386045,14.989767,12.155066,,307413506,271.406591,4.661277,10.258,9.926,9.63
6824372698820338176,327.2223631964207,-19.790976449088877,41.24606457517071,0.09377199737976136,303.6777264388686,-28.79511381106729,13.310198,15.116532,12.0209875,,223875440,327.220875,-19.790821,10.13,9.507,9.21
6468714875175231232,303.84413337545743,-56.76659224382851,41.25013076696964,0.46439231693910543,-44.973711738359825,-340.5639722269715,11.700304,13.089231,10.382493,,62375681,303.844443,-56.765095,8.679,8.028,7.765
910087150363664000,128.26098865271928,37.10003001444357,41.252465415441606,0.15674939050205275,-356.79724332581054,-527.2201715594283,16.45852,19.273561,14.940155,,398554169,128.262954,37.102322,12.281,11.632,11.227
4107011972287556992,280.746029019202,-11.156319218707434,41.25472451457727,0.08137934980763015,-232.92623827291555,-252.95908430736867,13.961739,15.744658,12.6893015,,256240104,280.74707,-11.155198,10.824,10.255,9.972
2964203466393004928,86.2372271318387,-21.614032939280303,41.263055601641746,0.2722366334038681,-91.52488492720454,338.5804321886624,11.2562895,12.572189,10.143317,,216352253,86.237684,-21.615599,8.646,8.06,7.823
3608139353206904192,202.3508478047065,-14.37026746004395,41.26376600987665,0.05799541542380547,108.5794625095002,-41.63745103336025,11.871242,13.338241,10.703097,,244775159,202.350341,-14.370071,9.061,8.447,8.197
6739809744861879040,295.85374224152287,-37.3705104884021,41.263988676863285,0.06481223641700426,162.88514665215467,-183.22993624133437,12.2662735,13.892616,11.017099,,147235839,295.85269,-37.369667,9.197,8.492,8.247
577355999582711168,136.250397314366,2.437248292779899,41.27181324262864,0.7064755173527038,-194.592231532377,16.53297379625714,12.451093,14.014864,11.240794,,300678383,136.251265,2.437194,9.537,9.006,8.722
830705262697930240,158.62313611532525,46.302004573859776,41.27396912952511,0.056186088531396526,-412.26660657110915,-102.54009159349559,11.978046,13.413958,10.817079,,420487728,158.625869,46.302513,9.195,8.729,8.344
6690155009477092224,298.2584517094145,-41.03841201068845,41.27575602774546,0.08939467674618191,-45.75100853577926,20.52513014719823,14.976911,17.163162,13.610581,,132106249,298.258727,-41.038517,11.493,10.937,10.601
1219843215409537024,237.33492040847713,25.063420510843613,41.28304492004463,0.06060488195779279,-34.235925101115875,389.25031305961755,11.362949,12.604466,10.307422,6.522721419158025,366758064,237.335017,25.061749,8.884,8.314,8.063
416158523985440896,8.979176427753705,52.69271826694043,41.283257653434,0.07841393848095245,773.6204874912145,-185.52551320729458,13.682707,15.385908,12.425518,,435305271,8.973277,52.693581,10.625,10.077,9.79
1427329718223532800,253.410165850007,56.05799450487953,41.29026379181603,0.04707393425290432,-388.14193424777733,102.82868232801498,12.753204,14.3049,11.54859,,442869535,253.413156,56.057579,9.859,9.347,9.098
1552064914348839936,204.95459934591875,46.96924228782788,41.29083825997456,0.08632708949395633,-824.0268306418209,49.483923995569974,15.082275,17.294258,13.705258,,422111630,204.959719,46.969032,11.622,11.079,10.778
2419457405433453696,359.04005691092664,-13.97128086775712,41.29089027459684,0.09774956891071639,324.0227418040126,62.327750654032826,14.370269,16.207018,13.08247,,246225094,359.038704,-13.971513,11.195,10.667,10.403
6478007127114271104,315.84224327141214,-50.38288733040723,41.295141453769,0.11180245786087951,295.9967391315571,-386.2820254414528,11.872649,13.36354,10.691508,,92114783,315.840219,-50.381172,9.112,8.46,8.192
3836540220745072384,152.1854950143629,2.7305068192388395,41.300877924221204,0.07045971105145599,-82.34580896964012,-449.1520614383739,11.240705,12.579617,10.12827,,301581173,152.185859,2.732447,8.59,7.979,7.741
64989250397297280,56.99489697579758,23.48395672885455,41.31217135309483,0.10302042168379034,-62.24336603169832,-131.29834834321534,14.684775,16.701403,13.351362,,362439041,56.995235,23.484621,11.347,10.752,10.492
3363902571884367232,110.46342959954397,21.247824356923587,41.33226551010326,0.07764759746464073,43.840189800024866,-138.96479853266482,13.655552,15.432711,12.377983,,356194969,110.463197,21.248463,10.505,9.916,9.64
2192213022271586560,316.9720073827526,59.71416224926693,41.34213545107836,0.02272182452403884,-1032.6951450321421,-1829.033875869635,12.428691,13.486548,11.42001,-266.1821392864734,450677687,316.980962,59.722191,10.122,9.583,9.39
4976609705736840960,1.3531001590518306,-50.04809786875127,41.34792115227805,0.04490099122475925,-155.9143152358762,-11.356830455552458,11.008185,12.230141,9.9582405,7.653465916446298,93586605,1.354101,-50.048054,8.553,7.908,7.627
6812057416969617280,328.29834396121686,-25.99963242481368,41.34885925609957,0.07542590293861452,-343.31554883760805,-113.46459617772555,14.893049,17.027363,13.534402,,197809104,328.300184,-25.99909,11.479,10.931,10.593
2274125710821568768,319.43113823449613,73.76756209449354,41.35416659760813,0.07191625281449256,486.1457891672601,553.3306082137394,15.310692,17.681301,13.904715,,467553755,319.423941,73.765251,11.825,11.262,10.977
6358287868675805824,327.5808368573527,-75.34482002123163,41.35934578061819,0.2799306886447581,888.6273742176618,-298.2337010857986,18.911009,21.44622,17.303053,,4485589,327.566335,-75.343536,14.056,13.176,12.673
5103275609917675904,49.327550139990144,-19.67255689475868,41.376503914822386,0.07411255019554813,515.8596335278163,-219.68721783360422,14.074771,15.919746,12.78213,,224358576,49.325041,-19.671537,10.98,10.45,10.169
2298750888633275136,317.6738544787283,82.71553951428179,41.3834313676999,0.05810155723199352,194.97336942907162,436.0059395546412,14.2573595,16.258326,12.923997,,470396962,317.667124,82.713608,10.934,10.303,10.036
4600264742611971712,260.9533543108537,31.715846087707924,41.38746638563794,0.03600354706730448,31.132122083618306,360.243763410743,13.916555,15.631916,12.659144,,384535437,260.953194,31.714123,10.909,10.333,10.038
6770968152052164608,288.8439748300964,-23.202069938034015,41.38782700751315,0.07222561536319651,141.73745521202858,231.14476119791578,12.088798,13.5277815,10.926281,,209697592,288.843262,-23.203159,9.329,8.711,8.442
789568993653179648,167.7127806661334,47.94832177665925,41.392727711114965,0.07155672420512921,-294.7502777061882,-521.443147102308,13.094597,14.768816,11.847698,,424488744,167.714557,47.950584,10.082,9.533,9.271
6840822904602985984,328.2759545730954,-12.829715162325238,41.397606042127585,0.06846844882190045,-151.0868588209626,-137.70662645056845,11.949652,13.182069,10.86337,,250334307,328.276662,-12.829103,9.414,8.872,8.6
5224385269534134912,178.01652903466314,-76.51821895126032,41.404596100397335,0.048312958205777974,-179.2066949973414,11.238138078768143,13.93308,15.618796,12.683311,,3652299,178.019794,-76.518242,10.971,10.427,10.121
2060325262521404160,301.3463632879474,38.22832534425032,41.410651718472465,0.08540394270358105,-313.60206403191614,-335.4198925558266,15.084012,17.175451,13.694044,,401352342,301.348045,38.229755,11.55,10.966,10.69
410527134662587776,20.644922217667844,54.09073341717193,41.412552178622285,0.05730842398349527,278.9390540420567,-60.987175145407306,13.300036,14.864298,12.087206,,438455056,20.64284,54.090992,10.383,9.834,9.538
6692782017633230848,303.91090641034424,-39.89062586516463,41.41320428736066,0.09198736038321159,238.43180430274117,-278.19812114086733,14.902004,17.129038,13.52195,,136802597,303.90962,-39.889473,11.41,10.89,10.564
510316988940721280,19.82390263629298,59.855965567078634,41.414240419417204,0.054262884428549145,301.7491691457184,-28.908617085275853,13.737245,15.600172,12.435078,,450946926,19.821242,59.856113,10.47,9.912,9.599
6770968147755327360,288.84335201296767,-23.20056312443932,41.415959335492026,0.0758750490305673,153.01040525935696,230.01647765410996,12.203851,13.677648,11.0294285,,209704198,288.842576,-23.201647,9.423,8.751,8.544
239732949773406976,49.530416990620594,42.668566643125025,41.419286250408724,0.05238277952788017,204.88577304909802,-148.16148241278557,12.177989,13.70894,10.983109,,411898346,49.529224,42.669197,9.254,8.675,8.382
3565623270081275264,170.5495042220401,-11.537886745636317,41.42143226222106,0.08739207014840004,-323.5024476232041,-20.933384126247148,15.061899,17.348425,13.677866,,254900450,170.550816,-11.537773,11.475,10.927,10.587
5151948893734911744,33.07149353318561,-10.60831520000862,41.42361486318065,0.15071635722897286,-35.655469073755754,28.22753590388796,16.900652,20.202894,15.363391,,258142700,33.071658,-10.608447,12.756,12.201,11.827
3329891443126668544,93.22675434249552,10.108726482383155,41.42475713688621,0.12127795834525053,-220.14692736689932,-1.1368644511601809,12.559748,13.938101,11.420613,,323669957,93.227797,10.108707,9.824,9.26,9.014
1717149575872421632,190.5912762498405,77.891061396852,41.435180175504655,0.05098201542873623,-653.391901649778,473.7830139667606,14.335096,16.134338,13.056467,,469243311,190.60534,77.888924,11.225,10.688,10.389
2293902244217071104,273.6978573841729,78.71955839549776,41.437025320978655,0.039707989589614336,-167.1436481748972,15.274188072310096,12.903069,14.4729,11.692844,,469493726,273.701555,78.719528,9.973,9.424,9.145
416158489625704320,8.97772901166895,52.68594837811493,41.438342292966226,0.07117678726747025,777.4549681928302,-181.70710692558012,11.516,12.816784,10.422349,,435289760,8.971764,52.686771,8.932,8.352,8.095
772320886023525504,172.7238290095027,44.24384311467403,41.440826724425335,0.07798564161049239,11.837653120202416,92.54308575808291,12.590666,14.177454,11.373621,,415548995,172.723732,44.243378,9.619,9.07,8.797
381913615857697792,7.126042469582636,41.785967649143636,41.44321781457031,0.08774006294856995,-84.2623491094787,-39.16759072030729,12.336234,13.75462,11.176557,,409848920,7.126482,41.786152,9.653,9.072,8.772
5528315778376852224,130.0058074314822,-40.74105714153382,41.452900966080264,0.10699127854308589,-246.88579870881108,192.10411295486819,14.523557,16.533646,13.193576,,133327833,130.007257,-40.741936,11.187,10.636,10.248
5753113851249915392,126.50154540176176,-8.406419122382454,41.45324213524501,0.03953920705849888,11.604590068066921,-98.84714528549668,10.6053,11.718315,9.588783,5.539683369435857,265714126,126.501504,-8.406005,8.227,7.607,7.381
6326945362011635584,220.29035291051463,-8.98883877742788,41.455595613131116,0.07308974028338502,-257.69468444254665,44.29990570812673,12.194339,13.671696,11.015276,,263727728,220.291492,-8.989004,9.346,8.758,8.505
6613707340384992896,335.4735697329715,-31.523253575901606,41.45892652903035,0.059364934605129954,252.32619019701988,-74.01755569248849,12.316058,13.823694,11.121602,,172587646,335.472247,-31.522926,9.476,8.89,8.603
5001668709601989248,13.32942371639759,-36.51996247634329,41.46012954740806,0.9221669158369903,67.14777534389066,-108.26907745909912,19.652523,21.854832,17.853783,,150778072,13.329138,-36.519524,14.445,13.48,12.937
3289877848463999104,73.12289234720485,9.50653393124954,41.472022957906226,0.08524767816710097,173.20227259452946,-354.93978160299525,14.463304,16.342094,13.168475,,321885954,73.122111,9.508088,11.294,10.735,10.449
6370787700976287744,322.32076663267134,-73.45356153336886,41.472616277381256,0.07061175552437594,-82.8585108867852,-136.82881046753147,15.283268,17.64033,13.880614,,6216763,322.321935,-73.453026,11.745,11.132,10.753
5580526362897086080,99.92151835135,-36.98522756068626,41.473590696225415,0.034717918018747324,73.75208261553152,-273.4553898891657,10.882267,12.16205,9.796922,,148843550,99.921112,-36.984016,8.299,7.634,7.418
984602805724340608,118.80138329528627,52.96477467121932,41.483450289593385,0.08752278792728821,148.49742553905577,-52.97211425894885,12.962054,14.5995,11.733354,,435911843,118.800275,52.965,9.988,9.353,9.06
2262421065946579584,285.62846630366835,70.43151438009401,41.48359835809711,0.02070079161185698,4.557608321198188,215.4098103191172,11.577179,12.870899,10.470882,,465490191,285.628669,70.430618,8.958,8.391,8.124
3384836208125382400,100.32304362592696,26.097526053954212,41.49154389416254,0.2079890908092451,8.184844527518848,44.319271706013666,15.079205,17.246296,13.702916,,369544100,100.322982,26.097326,11.585,11.029,10.733
3307883450880112256,67.32813462804451,14.233863656536768,41.49518817579324,0.05853351454010191,254.3060729476394,159.23940667114684,12.289114,13.8801365,11.0714855,,335889908,67.326978,14.233187,9.35,8.768,8.472
1697766388465292800,234.93441716510605,74.6245239133205,41.495214287146,0.2818039932882189,-48.916520546332706,51.42792980223496,17.535694,20.793514,15.919839,,467974459,234.935105,74.624275,12.931,12.207,11.733
4971920872757192192,33.578695766560394,-30.562670430350327,41.49803757849419,0.06514882532037962,239.73748145588047,95.4224489914017,11.552891,12.948834,10.413723,,176948971,33.577467,-30.563116,8.817,8.24,7.958
