#ra	dec	p	perr	pra	praerr	pdec	pdecerr	rv	rverr	G	Gerr	B	Berr	R	Rerr	V	Verr	spt	spterr	binaryflag	d	dm	dp
127.8523508078238	-53.4196843816403	3.3246	0.067	-12.703	0.153	3.833	0.128	nan	nan	16.714191	0.002170789628767611	18.401299	0.019992437703165243	15.438434	0.0034093651758786993	18.125353290150002	0.0194950106196006	nan	nan	nan	298.403369391123	5.895130083751042	6.133215070522965
127.2369892391578	-53.3650203179349	3.258	0.0599	-13.685	0.11	3.56	0.126	nan	nan	16.744247	0.0021539088349503874	18.26106	0.013412369148591348	15.533274	0.004135446719465392	17.99096540646	0.01307894032133119	nan	nan	nan	304.411892612584	5.490604346163991	5.692342137716992
127.2006211345175	-49.4106034059732	3.2856	0.1418	-13.107	0.252	3.626	0.213	nan	nan	17.906063	0.002591101677494928	19.496141	0.07176430445980274	16.558922	0.00976804527732495	19.22083361909	0.06997851327104572	nan	nan	nan	302.720907814287	12.578854629575005	13.698149264584004
127.4192358181932	-53.1595529203119	3.2037	0.0868	-12.797	0.189	3.504	0.193	nan	nan	17.326426	0.0026510343264325633	19.051535	0.038696055044068735	15.997571	0.005566885675198837	18.77332183604	0.03773316463726069	nan	nan	nan	309.743690853633	8.178677521498969	8.626318575986033
128.2995179260614	-52.2894734293836	3.1438	0.0442	-13.362	0.087	3.014	0.104	nan	nan	15.855126	0.0021627084694889223	17.28965	0.011447459284336712	14.665411	0.0041685711828863044	17.02213269129	0.011163014217128658	nan	nan	nan	315.293660267151	4.371886438626973	4.494327414097995
127.6569995452772	-52.2157814050885	3.279	0.0738	-13.52	0.155	3.165	0.138	nan	nan	16.616188	0.0021228037746539867	18.228268	0.02205157188704085	15.358503	0.005758289203743467	17.954639549150002	0.02150318591164545	nan	nan	nan	302.573305382417	6.663650425621029	6.9650792789360025
128.4152488150465	-52.0308545512806	3.2063	0.0447	-13.54	0.09	3.028	0.099	nan	nan	16.029272	0.002079462373440766	17.29242	0.008392045135538425	14.901687	0.003405200997105629	17.03071465563	0.00818360603883811	nan	nan	nan	309.197407561402	4.24853975567396	4.3664189784710175
128.2653460903989	-51.8053939598633	3.1781	0.0756	-12.649	0.144	3.188	0.182	nan	nan	17.29103	0.0023503647972972835	18.874683	0.024406774965149494	16.041075	0.0052805072329809525	18.60195449688	0.02379965325030091	nan	nan	nan	312.127981105389	7.254094348178967	7.601251152066027
127.8478421527113	-51.8384372587282	3.2597	0.0312	-13.299	0.065	3.33	0.058	nan	nan	15.417169	0.0022090857210347206	16.499645	0.006438863852706827	14.376355	0.00371044196610877	16.2445963119	0.006279279711184758	nan	nan	nan	304.121021511953	2.8832822071490227	2.9380063220179977
128.0367171326248	-51.5198389436791	3.3048	0.061	-13.023	0.117	3.683	0.111	nan	nan	13.402093	0.00271633242587253	14.005038	0.007765777296993649	12.660107	0.007173669278183925	13.769362667410002	0.0075745918650336475	nan	nan	nan	300.144016140283	5.44035578552996	5.641272401381002
128.067710790235	-51.8016785308194	3.1829	0.0303	-13.372	0.061	3.214	0.059	nan	nan	15.449256	0.002256497160920506	16.561916	0.007507320440692269	14.400284	0.004451484685571693	16.30591297952	0.0073213016636141685	nan	nan	nan	311.398026000694	2.933425320968013	2.988738944033969
129.1073921705602	-52.3093646980941	2.8498	0.1266	-12.665	0.217	2.532	0.251	nan	nan	17.650084	0.002311988227994588	19.280499	0.03939559947853571	16.36439	0.004897921873526839	19.00571704699	0.038415236445200486	nan	nan	nan	348.598985836033	14.874873517111041	16.23736177087096
129.4236416981459	-51.8095967313144	3.1847	0.0707	-13.242	0.136	2.607	0.16	nan	nan	17.125425	0.0022148453017991204	18.64678	0.024985241308614615	15.884782	0.003973267606040542	18.37583386978	0.0243635593658965	nan	nan	nan	311.442599392268	6.765943935265	7.06766166627898
128.2888482241971	-51.4454915820245	3.1679	0.113	-13.512	0.233	2.549	0.233	nan	nan	17.438538	0.002267792650347072	18.998123	0.025179648050668267	16.17577	0.005954865751911078	18.72567463383	0.02455337397004418	nan	nan	nan	313.523692073015	10.823435629458004	11.611439282028982
128.3599677017465	-51.2284251814524	2.8256	0.0953	-12.571	0.156	2.813	0.183	nan	nan	16.96816	0.002147269395418571	18.717602	0.01826812459787117	15.659371	0.0035669109108610046	18.43928263041	0.017813652211739826	nan	nan	nan	351.020673691197	11.461917091611951	12.248055557630039
126.1630162716976	-52.2530096293012	3.3267	0.0823	-13.395	0.172	3.533	0.137	nan	nan	17.094263	0.0025161587019629696	17.940453	0.08705435932840998	15.720896	0.01462378999071724	17.68300822627	0.08488835668212151	nan	nan	nan	298.325035952676	7.206347442413971	7.565484475445032
125.6894365278248	-52.3785030116142	2.8814	0.1337	-12.321	0.441	3.278	0.696	nan	nan	16.202038	0.00512506157372884	nan	nan	nan	nan	nan	nan	nan	nan	nan	344.911129644912	15.343466954267	16.81443103238695
126.3669985322209	-52.0224660738001	3.2357	0.0697	-13.442	0.139	3.52	0.125	nan	nan	16.746803	0.002435405549344856	18.204319	0.012235241974363544	15.545692	0.004220997814186416	17.93594577397	0.011931169369488157	nan	nan	nan	306.560384009127	6.465557187520005	6.7450970186819745
127.0431708342137	-51.6823621635288	3.2102	0.1115	-13.574	0.205	3.154	0.188	nan	nan	17.746624	0.0025101134058331687	19.333261	0.04754236186583606	16.44924	0.006751597753345905	19.05927771731	0.04635933705601128	nan	nan	nan	309.391974152155	10.408478634297978	11.145551413321016
127.5048495463785	-51.6574406006634	3.1579	0.0958	-13.274	0.181	3.287	0.16	nan	nan	17.155157	0.002518071799104112	18.682444	0.027776867312742974	15.907897	0.005405292594202811	18.41118552517	0.027085835217782368	nan	nan	nan	314.302817639402	9.263844814669028	9.83350868652201
126.101188236959	-51.8017389957144	3.2659	0.1074	-13.353	0.242	3.879	0.193	nan	nan	17.824003	0.002705812675021493	19.544878	0.06888690417212598	16.521973	0.006046060236722618	19.26743789455	0.06717247769480826	nan	nan	nan	304.096764406655	9.703073090669989	10.35236165611002
129.4489250955868	-53.1394774039156	3.139	0.1162	-12.664	0.235	3.284	0.235	nan	nan	17.456505	0.0024353849288621236	19.215813	0.029735538052643812	16.142748	0.006290262028418821	18.937124412150002	0.028995843203161623	nan	nan	nan	316.445933174108	11.319728024115989	12.175997358331017
130.3863352280522	-52.3056526045625	3.1124	0.04	-13.35	0.085	1.672	0.076	nan	nan	14.206331	0.003833383192074044	14.693822	0.02117761013657823	13.199928	0.024280058697885527	14.454438978340002	0.02065934030541024	nan	nan	nan	326.227956148589	5.12641610595	5.289739397043036
130.602983194687	-52.168563060058	3.0168	0.0322	-12.804	0.061	2.24	0.063	nan	nan	15.688183	0.0024049222332045606	16.748623	0.012482299733736602	14.651536	0.00493270858727951	16.494226504569998	0.012172234494082829	nan	nan	nan	328.391116832906	3.462293608362984	3.535528280313031
124.8024727731194	-50.2375353503841	3.316	0.0635	-13.649	0.129	3.731	0.119	nan	nan	16.625225	0.0022784326162132006	18.190989	0.019770711274896217	15.405172	0.005797150121852386	17.919450014869998	0.019279158237874326	nan	nan	nan	299.155812755439	5.619260109786012	5.83460712089402
126.299456387459	-49.4360790401926	3.0415	0.0627	-13.537	0.108	3.186	0.116	nan	nan	16.46648	0.0030000355793354653	17.839066	0.018102914555579067	15.287643	0.006101505558541946	17.57336108153	0.017652986268689407	nan	nan	nan	325.933641974911	6.579692277936999	6.851472490670005
125.9676993379129	-49.3273649486652	3.2053	0.1401	-12.284	0.246	3.225	0.318	nan	nan	17.929253	0.0026672786376560355	19.469025	0.0642668068002643	16.62593	0.008991645650733003	19.19606036545	0.06266760560750109	nan	nan	nan	310.256506779519	13.043318678516982	14.218817059165985
124.876968854864	-49.1503016972083	3.3473	0.1187	-12.802	0.194	3.402	0.214	nan	nan	16.493769	0.0035564997265625487	16.88121	0.2024802065315028	14.987835	0.03134250646947949	16.63188389625	0.19744201535674258	nan	nan	nan	296.864622585321	10.193156455663996	10.930988341295006
126.4381742514512	-49.379534707186	3.1846	0.0293	-13.441	0.053	3.398	0.05	nan	nan	15.118219	0.002623157672268258	16.10397	0.00780624641890398	14.12697	0.005047960194971794	15.85256247	0.0076129858200425825	nan	nan	nan	311.223022633378	2.8332308773959767	2.884826589875047
126.4427802365442	-49.3800258689553	3.191	0.0514	-13.658	0.091	3.655	0.084	nan	nan	16.006773	0.002293230109352569	17.300623	0.009592875994058114	14.869408	0.003911534748278984	17.037910058650002	0.00935461595115646	nan	nan	nan	310.708324463715	4.922316131935986	5.08045611222002
127.8199712659015	-48.6764656488744	3.2908	0.0863	-12.224	0.179	2.912	0.236	nan	nan	17.004116	0.0037021707876776313	18.53287	0.04742277959636298	15.713495	0.006987741557644973	18.26049575625	0.04624275369019484	nan	nan	nan	301.600114342952	7.713771884080984	8.12201256486901
127.0180032809035	-51.2354194972461	3.3033	0.0414	-13.787	0.078	3.144	0.075	nan	nan	8.1185	0.0006	8.1068	0.0012	8.1687	0.0015	7.906140691	0.0011707274660009478	B9V	1.0	nan	300.18039776188	3.712998017818961	3.805478807021018
126.7562237897517	-50.058886219798	3.0362	0.0316	-13.132	0.064	2.943	0.062	nan	nan	9.1398	0.0003	9.1752	0.0012	9.1012	0.0018	8.971158140000002	0.0011709893751131989	A1V	1.0	nan	326.309382035824	3.3529387405799866	3.422021100827976
128.2163596704885	-52.548031766651	2.9636	0.0343	-12.136	0.06	2.997	0.06	nan	nan	9.2433	0.0003	9.2771	0.0018	9.2094	0.0027	9.073214947000002	0.0017564840626697988	A1V	1.0	nan	334.235864047499	3.821007723213995	3.90880118191302
129.0386007054979	-53.4783725047662	3.0433	0.0309	-13.392	0.06	3.131	0.055	nan	nan	9.4345	0.0004	9.4893	0.0014	9.3687	0.0014	9.284098266	0.0013655986553273989	A0.5V	1.0	nan	325.546578202441	3.2664087846300163	3.3320931246040004
124.3078842026159	-51.6999539180225	3.3103	0.0255	-13.349	0.049	4.003	0.047	nan	nan	9.5197	0.0004	9.5926	0.0012	9.4234	0.0013	9.386188612	0.0011705792894430517	A2V	1.0	nan	299.497125728731	2.2910855560910477	2.326043343981951
126.7599505844181	-50.3740550598589	3.0217	0.0333	-12.725	0.066	3.24	0.051	8.972846809871616	3.0956803992528905	10.0851	0.0004	10.2039	0.001	9.9093	0.0014	9.994367406000002	0.0009757324201931593	A5V	1.0	nan	327.861487984653	3.5699876416960024	3.648029188991984
127.3714175812409	-50.9382275072617	3.1083	0.024	-13.114	0.043	3.155	0.045	nan	nan	10.1909	0.0004	10.3515	0.0009	9.9456	0.0014	10.139197149000001	0.0008782905262593924	A3V	1.0	nan	318.783525489162	2.441820809142996	2.479128204076005
126.608430339836	-50.8927644128288	3.0968	0.0307	-13.357	0.057	3.364	0.051	4.247765337744951	1.6621282626223524	10.439	0.0007	10.6233	0.0018	10.15	0.0013	10.409319563	0.0017554962246194093	A6V	1.0	SB1?	319.97531471028	3.135308850488002	3.1968509801620257
126.4909589481009	-51.2972847617922	3.2222	0.0249	-13.377	0.045	3.501	0.048	11.173231074102167	3.990703957101416	10.639	0.0004	10.8613	0.0011	10.2931	0.0006	10.644957502	0.0010727249572919427	F2V	1.0	nan	307.610305085388	2.3586048281840135	2.394677590863978
127.0413848161412	-49.248922635273	3.0496	0.0282	-12.942	0.054	2.833	0.054	12.710571441375993	6.166328827921975	10.9072	0.0003	11.143	0.0007	10.5453	0.0007	10.925923247000002	0.0006827993276636994	F2V	1.0	nan	324.876658381484	2.977104890081989	3.0316861410310025
126.0662119432714	-49.703195713476	3.0856	0.0266	-12.689	0.047	3.181	0.052	10.396119687962337	1.078806624014133	11.2521	0.0006	11.514	0.0017	10.8526	0.0008	11.295337754	0.001657806586340216	F6V	1.0	nan	321.112355442573	2.736029162172997	2.7826088947330163
129.0788311868523	-52.534408739442	3.1297	0.022	-12.625	0.044	3.41	0.042	10.981626989696519	0.26896036407855994	11.4733	0.0004	11.7649	0.0018	11.0367	0.0012	11.544575102000001	0.0017554521117444362	F7V	1.0	nan	316.617728880863	2.210862793065985	2.2416140801699953
127.4875697136362	-51.4135308812477	3.0532	0.0239	-12.735	0.044	3.176	0.041	10.074193756267244	0.23613188838248358	11.7326	0.0004	12.0298	0.0015	11.2902	0.0012	11.809191356000001	0.0014629699243829315	F7V	1.0	nan	324.480595581613	2.5116808393419774	2.550466712635
127.5792797277086	-51.025435755086	3.0918	0.0264	-13.424	0.046	3.039	0.043	11.981787482841906	1.9927248144439382	11.7059	0.002	12.0368	0.0072	11.2284	0.0056	11.814478924000001	0.007022175461117446	G0V	2.0	nan	320.475616852649	2.7086939478249974	2.7544320217970153
127.5683143539369	-51.8879984794615	3.2181	0.0301	-13.607	0.054	3.268	0.049	10.229767613584743	0.31455688191592857	11.93	0.0017	12.2621	0.0058	11.4502	0.0044	12.039691809000002	0.005656698236719014	F7V	1.0	nan	308.01153416535	2.8544805096419736	2.907416570369037
127.8642067797493	-51.4850366593871	3.1737	0.0237	-13.294	0.043	3.079	0.043	10.311979692807745	0.2209253798761273	12.0437	0.0006	12.3654	0.0022	11.5744	0.0016	12.14351201	0.0021456116119978473	G3V	1.0	nan	312.26998686168	2.3149715984360455	2.3491860921039915
127.0792259730707	-52.4429505232975	3.1906	0.0216	-13.01	0.043	3.339	0.041	10.391760497212463	0.12185611574377198	12.3527	0.0007	12.7182	0.0022	11.8416	0.0019	12.494181425999999	0.0021457631922570117	G6V	1.0	nan	310.618603091532	2.0885047145770272	2.1164618941239723
127.5770405390929	-51.026244837032	3.1081	0.0254	-13.306	0.046	3.199	0.043	13.303637200283427	1.828488311187526	12.4666	0.0016	12.8423	0.0055	11.9333	0.0043	12.617474990000002	0.005364172817849365	G9V	1.0	nan	318.807549279422	2.576649671224004	2.618222818283982
128.8178358618125	-51.9379537741344	3.0603	0.0237	-12.714	0.05	2.923	0.045	23.732751647842374	7.616576897054144	12.4601	0.0024	12.9412	0.0089	11.844	0.0068	12.711690692000001	0.008680129261303945	G9V	2.0	SB1?	323.734705962584	2.478718597174975	2.516573806722022
126.2599755331533	-49.7989959261152	3.0396	0.0265	-12.89	0.046	3.119	0.048	18.425403428167375	0.3117969828128019	12.5773	0.0018	12.9778	0.0058	12.013	0.0048	12.751586128000001	0.005656899746842612	K0V	1.0	SB1?	325.931057269782	2.8172152669679917	2.8658822177640104
127.3424739980438	-50.8435927198503	3.2374	0.0251	-12.548	0.046	3.372	0.047	nan	nan	12.5398	0.0036	13.033	0.0121	11.9036	0.0098	12.802689234	0.011801352079683287	K2V	2.0	nan	306.177804407463	2.3495419043470065	2.3855059241420236
125.3567551760812	-51.8474395789638	2.911	0.0244	-13.228	0.044	4.001	0.041	52.372125095904586	0.35384932320093077	12.741	0.0006	13.1433	0.0022	12.1839	0.0015	12.917220534	0.0021455668576833026	G7V	1.0	SB1	340.181102813447	2.819996987096033	2.8666841609889957
125.6280015526593	-49.4388531916454	3.0206	0.0173	-12.162	0.031	3.752	0.028	8.511699058940108	0.2948578720928999	13.0486	0.0005	13.4796	0.0014	12.4642	0.0008	13.252126694	0.001365299209499515	K1V	1.0	nan	327.929503113138	1.8596319234100065	1.8805832287559952
129.4406473135213	-49.9101951318723	3.0889	0.017	-13.36	0.028	2.387	0.028	10.30371027535666	0.2585757121222622	13.1141	0.0022	13.5936	0.0078	12.4763	0.0063	13.363590403000002	0.00760747424257309	K2V	1.0	nan	320.742861760891	1.7525109976600106	1.7715271681099694
127.0247989854911	-49.9651672628266	3.062	0.0159	-12.913	0.031	2.989	0.029	5.638865424751887	1.6589263476446223	13.3337	0.0023	13.8719	0.0076	12.6513	0.0056	13.639319266000001	0.007412146660607305	K3.5	1.5	nan	323.540145379145	1.6709213551099538	1.688048445446043
124.9749263341976	-49.7231573692101	2.9298	0.0591	-12.324	0.12	3.764	0.105	nan	nan	16.6299	0.0163	18.046	0.0164	15.4409	0.0055	17.778959061	0.015992389921942282	nan	nan	nan	338.219504926366	6.678662490822035	6.948261568578971
125.2940037260864	-49.5646440449923	2.8893	0.1356	-12.274	0.224	3.239	0.197	nan	nan	17.6958	0.0014	19.4146	0.0394	16.4142	0.0056	19.137720044	0.038419586839306484	nan	nan	nan	344.018624598758	15.475029707356953	16.97694647412601
125.4275027523239	-49.0656638633428	2.9861	0.0971	-12.182	0.175	3.431	0.163	nan	nan	17.4149	0.0008	18.9813	0.0332	16.1561	0.0048	18.708780772	0.03237387244949062	nan	nan	nan	332.290725434233	10.475462298143043	11.167458569313965
125.4637856257846	-49.8266787139071	3.0273	0.0206	-12.612	0.04	3.41	0.035	nan	nan	14.5679	0.0005	15.3527	0.0044	13.7059	0.0032	15.109511148000001	0.004291223223995695	nan	nan	nan	327.218340992753	2.2054315705680096	2.2350262401450323
125.6833667442164	-49.787712786733	2.9123	0.1013	-12.327	0.177	3.181	0.156	nan	nan	17.5059	0.0105	19.034	0.0378	16.2482	0.005	18.762461438	0.03685936809376233	nan	nan	nan	340.722529165032	11.470558620622967	12.28344144536402
125.6957384373869	-49.7440088407631	3.077	0.0599	-12.602	0.113	3.728	0.104	nan	nan	16.2067	0.0019	17.5148	0.0097	15.0642	0.0023	17.251604565999997	0.009458740239191372	nan	nan	nan	322.181701459098	6.144240883000009	6.3834456719760055
125.8652036134918	-50.1786240020503	2.932	0.1086	-12.53	0.199	3.217	0.215	nan	nan	17.7716	0.0042	19.3907	0.0401	16.4826	0.0045	19.116117391	0.039102071415360415	nan	nan	nan	338.560544886347	12.116465928352966	13.033441443797017
125.8795978761665	-49.469793431235	2.9866	0.021	-12.519	0.039	3.357	0.038	nan	nan	14.4994	0.0016	15.2528	0.0105	13.6454	0.0107	15.010591814000001	0.01024211814759789	nan	nan	nan	331.633008683143	2.3147859843019774	2.3469697040590063
125.896250217738	-49.6820294056737	2.9838	0.0832	-12.825	0.159	3.164	0.171	nan	nan	17.3913	0.0015	18.9034	0.0357	16.1334	0.006	18.6322547	0.03481174733063437	nan	nan	nan	332.379217642399	9.022062656400976	9.530479371571005
125.9805982923489	-50.6725108116875	3.0738	0.072	-12.324	0.143	3.347	0.14	nan	nan	16.7912	0.011	18.2906	0.0185	15.5634	0.0107	18.020519992	0.01804150079557003	nan	nan	nan	322.608258936667	7.383780174649019	7.731517718218981
126.0449261729736	-49.9456896227414	2.8907	0.1116	-12.104	0.19	2.825	0.233	nan	nan	17.0887	0.0018	18.8517	0.0229	15.7672	0.0033	18.572726795	0.022330170062655814	nan	nan	nan	343.418604512215	12.786743162612993	13.796680639703993
126.2342692638962	-50.3175309631801	3.0842	0.0223	-12.7	0.045	3.275	0.048	nan	nan	14.6531	0.0015	15.4777	0.0063	13.7691	0.0048	15.232972946000002	0.0061443546279518245	nan	nan	nan	321.240019908995	2.3049100252929975	2.3378649322289675
126.3425486336637	-48.8963732696061	3.0412	0.0623	-12.442	0.105	2.767	0.102	nan	nan	16.3253	0.0017	17.5753	0.0127	15.1833	0.004	17.313563119999998	0.012384297198477152	nan	nan	nan	325.955664205695	6.535076389863946	6.80308860902403
126.352980440516	-49.7301278757218	3.0341	0.1106	-13.048	0.196	2.964	0.202	nan	nan	17.6458	0.0016	19.2717	0.023	16.3197	0.0057	18.99602472	0.022427978728566444	nan	nan	nan	327.251519381661	11.53614262171601	12.395126787094966
126.4298586402265	-49.9099147501329	2.9453	0.075	-12.297	0.133	3.049	0.156	nan	nan	16.9757	0.002	18.4841	0.0165	15.7384	0.0058	18.213559527	0.016089962633774792	nan	nan	nan	336.603130136856	8.352069978390034	8.780209328441003
126.4354077864777	-50.2126562819826	2.9943	0.0965	-12.711	0.177	2.787	0.186	nan	nan	17.4281	0.0017	18.9972	0.0293	16.1405	0.0042	18.723896737	0.028570914247468056	nan	nan	nan	331.382159527986	10.353455666413993	11.030871911912982
126.5127310488326	-49.8346362584902	3.0068	0.0749	-12.788	0.123	2.996	0.127	nan	nan	16.8564	0.001	18.3473	0.0251	15.6356	0.0052	18.077605787	0.024475603212695398	nan	nan	nan	329.773001341723	8.018469709680971	8.42084542560201
126.534500961127	-50.8401826368162	3.0859	0.0956	-12.924	0.184	3.388	0.178	nan	nan	17.3557	0.0013	19.1981	0.0327	16.0207	0.0034	18.916814514	0.031886209298900445	nan	nan	nan	321.596392844777	9.674940105307996	10.28297687010405
126.6251926891401	-50.1982463583673	2.9854	0.1072	-12.711	0.199	3.159	0.186	nan	nan	17.5909	0.0052	19.1887	0.0275	16.3156	0.004	18.914988541	0.026815709821282466	nan	nan	nan	332.517067919878	11.548258626641996	12.394461869123973
126.7429939131817	-50.0549756338628	3.0932	0.0174	-12.865	0.035	3.099	0.031	nan	nan	14.1111	0.0014	14.9017	0.0033	13.2299	0.0024	14.657888898000001	0.003218417417996771	nan	nan	nan	320.307977006319	1.7900798789349892	1.809951970783004
126.7553860524683	-49.6916847505115	3.0855	0.1393	-12.591	0.244	4.047	0.226	nan	nan	17.9847	0.0006	19.3794	0.0661	16.6791	0.0039	19.109989533	0.06445484409601411	nan	nan	nan	322.262622769775	13.974403634065027	15.27721582033297
126.9003602420939	-48.8702276313503	3.1247	0.093	-12.137	0.171	3.191	0.165	nan	nan	17.5189	0.0084	18.8128	0.0219	16.3569	0.004	18.549472649	0.021355141081057766	nan	nan	nan	317.601146804874	9.190873165282028	9.74514521661996
