#fluxes 	 0 	 1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	 16 	 17 	 18 	 19 	 20 	 21 	 22 	 23 	 24 	 25 	 26 	 27 	 28 	 29 	 30 	 31 	 32 	 33 	 34 	 35 	 36 	 37 	 38 	 39 	 40 	 41 	 42 	 43 	 44 	 45 	 46 	 47 	 48 	 49 	 50 	 51 	 52 	 53 	 54 	 55 	 56 	 57 	 58 	 59 	 60 	 61
f 	 26375.68603515625 	 27722.505737304688 	 29954.771850585938 	 32251.480590820312 	 33867.86560058594 	 36281.42199707031 	 38487.23669433594 	 40264.53039550781 	 42467.04797363281 	 35412.314453125 	 46468.2783203125 	 49963.648681640625 	 52249.00671386719 	 54802.61071777344 	 57285.31018066406 	 60073.571533203125 	 61149.24572753906 	 64231.801025390625 	 66612.2099609375 	 8810.677658081055 	 9082.319412231445 	 73324.02209472656 	 74430.50305175781 	 77027.24475097656 	 78167.09802246094 	 79807.79223632812 	 80796.81140136719 	 81474.65612792969 	 82634.34008789062 	 83856.67504882812 	 83368.91333007812 	 84615.20202636719 	 85045.30920410156 	 85609.79370117188 	 85413.38702392578 	 84327.89163208008 	 85775.3609008789 	 86159.12176513672 	 84089.25907897949 	 26050.96844482422 	 84658.17105102539 	 84228.59173583984 	 82455.06874084473 	 54661.49609375 	 76489.33618164062 	 74093.7359547615 	 70896.53285217285 	 67750.31164550781 	 59081.17153930664 	 59111.58219909668 	 54094.99939727783 	 15796.978515625 	 44247.46617126465 	 40372.93301773071 	 35964.377380371094 	 29335.415802001953 	 21427.985229492188 	 21120.117805480957 	 17833.653900146484 	 16706.298706054688 	 11379.143280029297 	 10010.146171569824
f 	 26655.916259765625 	 28023.284423828125 	 30265.149291992188 	 32570.16064453125 	 34218.98767089844 	 36627.02490234375 	 38838.38818359375 	 40631.84228515625 	 42846.920166015625 	 35008.83251953125 	 46893.31384277344 	 50383.46484375 	 52682.2529296875 	 55235.82360839844 	 57741.0302734375 	 60529.468994140625 	 61632.84631347656 	 64716.02087402344 	 67108.38403320312 	 8870.560607910156 	 9142.825988769531 	 73817.52770996094 	 74940.3515625 	 77506.19213867188 	 78656.96411132812 	 80299.52978515625 	 81275.91857910156 	 81947.58557128906 	 83103.65319824219 	 84293.93420410156 	 83850.9355545044 	 85056.37432861328 	 85479.95263671875 	 86036.64819335938 	 85833.44842529297 	 84829.51391601562 	 86178.59381103516 	 86546.4525756836 	 84484.30206298828 	 26159.208587646484 	 85026.49774169922 	 84592.05786132812 	 82814.48530578613 	 55046.12109375 	 76738.66638183594 	 74391.72422647476 	 71168.63103103638 	 67915.05462646484 	 59308.504821777344 	 59289.05174255371 	 54272.7781791687 	 16486.88818359375 	 44378.54201507568 	 40478.76679992676 	 36024.79605102539 	 29457.766983032227 	 21534.70980834961 	 21175.69081878662 	 17920.86260986328 	 16689.102996826172 	 11417.473663330078 	 10018.516906738281
f 	 26938.32080078125 	 28324.046020507812 	 30577.799438476562 	 32891.22265625 	 34569.62939453125 	 36977.34802246094 	 39194.233154296875 	 41001.42834472656 	 43226.18884277344 	 34618.796875 	 47320.061279296875 	 50805.27624511719 	 53120.21447753906 	 55671.016845703125 	 58195.51806640625 	 60987.02453613281 	 62117.7138671875 	 65204.64416503906 	 67605.75061035156 	 8930.649200439453 	 9203.897583007812 	 74315.02453613281 	 75447.7646484375 	 77986.16552734375 	 79150.38635253906 	 80791.70825195312 	 81755.56640625 	 82420.94470214844 	 83573.3017578125 	 84734.49096679688 	 84334.8260421753 	 85500.11743164062 	 85914.74304199219 	 86461.31091308594 	 86255.685546875 	 85331.79125976562 	 86579.61541748047 	 86933.67956542969 	 84880.71514892578 	 26267.73998260498 	 85394.43060302734 	 84955.00616455078 	 83174.85696411133 	 55431.733642578125 	 76989.90490722656 	 74687.5160779953 	 71439.93648910522 	 68078.76544189453 	 59535.679626464844 	 59466.262145996094 	 54449.95882797241 	 17163.21728515625 	 44509.30090332031 	 40584.64445114136 	 36085.64291381836 	 29579.364776611328 	 21641.031799316406 	 21230.753189086914 	 18007.904205322266 	 16672.76348876953 	 11455.736419677734 	 10026.965549468994
f 	 27220.81396484375 	 28629.13427734375 	 30892.704711914062 	 33214.64831542969 	 34922.22302246094 	 37327.50793457031 	 39552.322509765625 	 41373.26904296875 	 43607.39611816406 	 34236.8837890625 	 47748.50439453125 	 51229.063720703125 	 53557.14733886719 	 56108.17028808594 	 58651.67297363281 	 61443.29064941406 	 62603.833251953125 	 65691.54577636719 	 68104.29357910156 	 8990.941116333008 	 9264.791717529297 	 74813.50915527344 	 75955.76281738281 	 78467.1494140625 	 79644.47302246094 	 81287.18151855469 	 82235.74255371094 	 82894.72229003906 	 84040.63446044922 	 85175.88818359375 	 84815.26596832275 	 85941.5991821289 	 86352.02355957031 	 86886.04382324219 	 86675.64642333984 	 85829.49655151367 	 86982.57525634766 	 87320.79620361328 	 85274.51210021973 	 26375.483390808105 	 85761.96520996094 	 85317.43322753906 	 83534.44383239746 	 55818.30712890625 	 77241.86486816406 	 74983.86293792725 	 71710.44881439209 	 68241.4521484375 	 59762.69122314453 	 59642.432540893555 	 54626.54167556763 	 17831.86669921875 	 44639.74179840088 	 40689.68424987793 	 36146.6653137207 	 29700.701248168945 	 21746.52505493164 	 21286.17797088623 	 18094.09783935547 	 16657.023834228516 	 11494.508270263672 	 10035.429302215576
f 	 27507.504028320312 	 28936.360229492188 	 31212.120727539062 	 33540.418701171875 	 35279.25646972656 	 37682.38146972656 	 39912.637451171875 	 41747.3447265625 	 43993.13854980469 	 33865.70703125 	 48178.62683105469 	 51657.63488769531 	 53998.7822265625 	 56547.26501464844 	 59112.43566894531 	 61904.09814453125 	 63091.1875 	 66182.83435058594 	 68603.99658203125 	 9051.062362670898 	 9325.875579833984 	 75312.96594238281 	 76467.38171386719 	 78949.12854003906 	 80139.21057128906 	 81780.21008300781 	 82716.43444824219 	 83368.90637207031 	 84510.92108154297 	 85615.64892578125 	 85297.56268310547 	 86385.63543701172 	 86787.08270263672 	 87313.11053466797 	 87097.7680053711 	 86327.84646606445 	 87385.38775634766 	 87707.79577636719 	 85667.68437194824 	 26483.516944885254 	 86127.28945922852 	 85679.3349609375 	 83891.52114868164 	 56205.819580078125 	 77494.53381347656 	 75278.02073717117 	 71980.16760635376 	 68403.12329101562 	 59988.522369384766 	 59819.120056152344 	 54801.76322937012 	 18489.97509765625 	 44769.86368560791 	 40794.328746795654 	 36207.60778808594 	 29820.796295166016 	 21850.776611328125 	 21341.526794433594 	 18178.78890991211 	 16642.119598388672 	 11533.203125 	 10043.844909667969
f 	 27796.320556640625 	 29245.707641601562 	 31531.500122070312 	 33870.85009765625 	 35635.72033691406 	 38039.50964355469 	 40275.15856933594 	 42126.22021484375 	 44378.185546875 	 33507.59716796875 	 48610.412353515625 	 52085.33142089844 	 54439.327880859375 	 56988.28039550781 	 59571.88098144531 	 62366.510498046875 	 63582.85778808594 	 66675.43481445312 	 69107.95837402344 	 9111.752868652344 	 9387.521072387695 	 75813.3798828125 	 76976.51904296875 	 79432.08801269531 	 80631.68786621094 	 82276.51538085938 	 83197.63073730469 	 83843.48608398438 	 84981.51177978516 	 86058.67041015625 	 85776.41485595703 	 86827.39038085938 	 87222.26184082031 	 87737.9595336914 	 87517.59930419922 	 86821.65463256836 	 87788.04675292969 	 88092.69812011719 	 86060.22978210449 	 26590.76634979248 	 86494.01583862305 	 86040.70791625977 	 84249.53718566895 	 56594.24560546875 	 77746.70861816406 	 75571.36322450638 	 72250.32424163818 	 68563.787109375 	 60215.193115234375 	 59995.54266357422 	 54977.1541595459 	 19137.6123046875 	 44899.66558074951 	 40899.01389694214 	 36268.97082519531 	 29940.14500427246 	 21954.62808227539 	 21396.363761901855 	 18263.30450439453 	 16627.816619873047 	 11572.404296875 	 10052.337600708008
f 	 28087.248779296875 	 29557.160400390625 	 31853.081787109375 	 34201.26953125 	 35996.61779785156 	 38396.36999511719 	 40639.86828613281 	 42504.72216796875 	 44765.118896484375 	 33157.66064453125 	 49043.84460449219 	 52514.947265625 	 54884.56237792969 	 57431.197265625 	 60032.9404296875 	 62830.5087890625 	 64072.6435546875 	 67166.23950195312 	 69609.94079589844 	 9172.639770507812 	 9448.97868347168 	 76311.71228027344 	 77489.26013183594 	 79916.01257324219 	 81127.68579101562 	 82770.34912109375 	 83682.0888671875 	 84318.45056152344 	 85452.39556884766 	 86500.01379394531 	 86257.11233520508 	 87269.26806640625 	 87659.90545654297 	 88165.1265258789 	 87937.3549194336 	 87316.09701538086 	 88188.470703125 	 88479.44451904297 	 86452.14616394043 	 26698.30475616455 	 86860.33041381836 	 86403.30700683594 	 84606.76336669922 	 56985.418212890625 	 78000.75561523438 	 75865.24896764755 	 72518.45111083984 	 68723.45184326172 	 60441.68569946289 	 60170.92303466797 	 55151.94836807251 	 19774.8515625 	 45029.14644622803 	 41002.8678894043 	 36330.49966430664 	 30058.749771118164 	 22057.663299560547 	 21451.55825805664 	 18346.338012695312 	 16614.32861328125 	 11611.519287109375 	 10060.844242095947
f 	 28378.14111328125 	 29870.702514648438 	 32176.849243164062 	 34533.97692871094 	 36356.887451171875 	 38757.93469238281 	 41004.209228515625 	 42885.40002441406 	 45156.5732421875 	 32820.5400390625 	 49478.90734863281 	 52946.463134765625 	 55331.57421875 	 57875.995849609375 	 60498.586181640625 	 63293.10583496094 	 64563.61767578125 	 67661.40612792969 	 70113.03527832031 	 9233.72087097168 	 9510.995651245117 	 76813.98889160156 	 77999.48876953125 	 80400.88696289062 	 81624.29602050781 	 83267.44213867188 	 84164.25964355469 	 84793.78771972656 	 85920.91442871094 	 86944.59216308594 	 86734.37131500244 	 87713.67529296875 	 88095.29858398438 	 88590.05883789062 	 88359.24810791016 	 87806.02819824219 	 88590.802734375 	 88866.05395507812 	 86843.43139648438 	 26805.06283569336 	 87226.22854614258 	 86763.60809326172 	 84961.48626708984 	 57375.605712890625 	 78255.47497558594 	 76156.9566822052 	 72785.78324127197 	 68882.1259765625 	 60667.99493408203 	 60346.811294555664 	 55326.146198272705 	 20401.7666015625 	 45158.851890563965 	 41106.32833862305 	 36391.93673706055 	 30176.612869262695 	 22159.886291503906 	 21506.67377471924 	 18429.19073486328 	 16601.442993164062 	 11651.1376953125 	 10069.301265716553
f 	 28673.228759765625 	 30186.3173828125 	 32502.784301757812 	 34868.954345703125 	 36719.02880859375 	 39119.16247558594 	 41373.22351074219 	 43268.23425292969 	 45547.24072265625 	 32491.62353515625 	 49915.58410644531 	 53382.73669433594 	 55777.40673828125 	 58322.65588378906 	 60962.83056640625 	 63760.21423339844 	 65055.763916015625 	 68157.83422851562 	 70617.22570800781 	 9294.993789672852 	 9572.817932128906 	 77317.17700195312 	 78510.24438476562 	 80886.69604492188 	 82118.5966796875 	 83762.0361328125 	 84646.89770507812 	 85269.48669433594 	 86392.35168457031 	 87389.92602539062 	 87213.46405792236 	 88155.77197265625 	 88533.13885498047 	 89015.0200805664 	 88778.83013916016 	 88296.58331298828 	 88992.96081542969 	 89252.52001953125 	 87234.08332824707 	 26911.57688140869 	 87591.70556640625 	 87123.36911010742 	 85317.13148498535 	 57766.634765625 	 78510.85375976562 	 76449.19980716705 	 73052.32022857666 	 69039.81750488281 	 60893.106872558594 	 60522.42886352539 	 55498.99451828003 	 21018.42919921875 	 45287.68633270264 	 41209.826232910156 	 36453.786682128906 	 30293.736709594727 	 22260.897186279297 	 21561.70930480957 	 18511.214385986328 	 16589.261596679688 	 11690.960845947266 	 10077.834529876709
f 	 28970.380004882812 	 30503.988037109375 	 32830.87023925781 	 35208.581787109375 	 37085.596923828125 	 39485.087158203125 	 41744.36962890625 	 43653.20544433594 	 45939.74267578125 	 32173.1708984375 	 50353.85852050781 	 53818.00927734375 	 56227.906982421875 	 58771.15783691406 	 61428.63659667969 	 64228.85632324219 	 65549.06713867188 	 68652.3935546875 	 71122.49609375 	 9356.45622253418 	 9634.81852722168 	 77821.26037597656 	 79024.57751464844 	 81373.42456054688 	 82616.39001464844 	 84259.87133789062 	 85129.99145507812 	 85745.5361328125 	 86864.05047607422 	 87833.51745605469 	 87689.12438201904 	 88600.3812866211 	 88968.70916748047 	 89442.27526855469 	 89200.53393554688 	 88785.19714355469 	 89392.86639404297 	 89638.8359375 	 87624.09971618652 	 27018.378311157227 	 87954.95989990234 	 87482.58609008789 	 85671.98178100586 	 58158.48291015625 	 78765.67687988281 	 76739.27226734161 	 73318.06167602539 	 69196.53533935547 	 61119.03533935547 	 60697.77389526367 	 55672.003284454346 	 21622.3310546875 	 45416.19673156738 	 41312.49967575073 	 36515.79266357422 	 30410.123580932617 	 22361.511596679688 	 21616.231384277344 	 18591.786499023438 	 16577.86456298828 	 11730.684020996094 	 10086.38056564331
f 	 29269.579223632812 	 30823.69873046875 	 33161.08947753906 	 35548.05725097656 	 37451.44836425781 	 39853.17053222656 	 42117.62878417969 	 44040.29455566406 	 46336.75061035156 	 31867.15869140625 	 50793.714599609375 	 54255.124755859375 	 56677.16784667969 	 59221.48278808594 	 61899.00622558594 	 64699.013427734375 	 66046.64379882812 	 69151.28820800781 	 71628.83056640625 	 9418.105895996094 	 9697.374862670898 	 78326.22509765625 	 79536.353515625 	 81861.05737304688 	 83114.75732421875 	 84755.18103027344 	 85613.52880859375 	 86221.92492675781 	 87336.00012207031 	 88280.30615234375 	 88166.60688781738 	 89042.66101074219 	 89404.35467529297 	 89867.27044677734 	 89619.91326904297 	 89269.34503173828 	 89794.65710449219 	 90024.99517822266 	 88015.44342041016 	 27124.40510559082 	 88319.58340454102 	 87841.25540161133 	 86024.33517456055 	 58551.124755859375 	 79022.33557128906 	 77029.87229013443 	 73583.00715637207 	 69352.28717041016 	 61344.765625 	 60872.07383728027 	 55844.41674041748 	 22218.75 	 45544.38208770752 	 41414.78131866455 	 36577.95138549805 	 30526.244552612305 	 22461.32635498047 	 21671.104461669922 	 18672.169708251953 	 16567.071563720703 	 11770.906127929688 	 10094.875560760498
